M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_19,M_20,M_21,M_22,M_23,M_24
0.000335769058438,0.00020229749498,0.000372137088561,0.000270769844064,0.000196404842427,0.000365964486264,0.000480697519379,0.000215044477955,0.000327183661284,0.000272935227258,0.000265008566203,0.000119471602375,0.000334472191753,0.000201269896934,0.000371311820345,0.00027003759169,0.000195667991647,0.000365012558177,0.000479361478938,0.000213346385863,0.000325256114593,0.000270740449196,0.000262583547737,0.000117004237836
0.000335756718414,0.000202287948923,0.00037212917232,0.00027076646802,0.000196410139324,0.000365954008885,0.000480701361084,0.000215044652577,0.000327183894115,0.000272928475169,0.000264996226178,0.000119464850286,0.000334469048539,0.000201265473152,0.000371313799405,0.000270031421678,0.000195671367692,0.000365009822417,0.000479360023746,0.000213349208934,0.000325248314766,0.000270739226835,0.000262582441792,0.000116988172522
0.000335766730132,0.000202294584597,0.000372137554223,0.000270775257377,0.000196417066036,0.000365975371096,0.000480710499687,0.000215057807509,0.000327199260937,0.000272940931609,0.00026501112734,0.00011947445455,0.000334485579515,0.000201285496587,0.000371323461877,0.000270041433396,0.000195677246666,0.000365024257917,0.000479372421978,0.000213354389416,0.00032526240102,0.000270751392236,0.000262592977379,0.000117005751235
0.000335746590281,0.000202287017601,0.000372123817215,0.000270739285043,0.000196385051822,0.000365929910913,0.000480668240925,0.000215006002691,0.000327149493387,0.000272879988188,0.00026495126076,0.000119423639262,0.000334425625624,0.000201222515898,0.000371263507986,0.00026998957037,0.000195616245037,0.000364964595065,0.000479320326122,0.000213307546801,0.000325213797623,0.00027070226497,0.000262541958364,0.000116973562399
0.000335931108566,0.000202868977794,0.000373193441192,0.000272270612186,0.000198367721168,0.000368235021597,0.000483252486447,0.000217837281525,0.000330185896019,0.000276075064903,0.000268405885436,0.000122813653434,0.000337809586199,0.000204625685001,0.000374765048036,0.000273385638138,0.000198919471586,0.000368101231288,0.00048229060485,0.000216116459342,0.000327931687934,0.000273262179689,0.000265151262283,0.000119321717648
0.00033575334237,0.000202287716093,0.000372128706658,0.000270758959232,0.000196407694602,0.000365956017049,0.000480688380776,0.0002150379878,0.000327177258441,0.000272922596196,0.000264987611445,0.000119459611597,0.000334464508342,0.000201268732781,0.000371307396563,0.000270028103841,0.000195657165023,0.000365003943443,0.000479347916553,0.00021333215409,0.000325241329847,0.000270737655228,0.000262569985352,0.000116988754598
0.00033576253918,0.000202300172532,0.000372142327251,0.000270770891802,0.000196401932044,0.000365957908798,0.00048069600598,0.000215042004129,0.000327178131556,0.00027292149025,0.000264989415882,0.000119462929433,0.000334460433805,0.000201262562769,0.000371304951841,0.000270025950158,0.000195660191821,0.00036500763963,0.000479347567307,0.000213340405026,0.000325245637214,0.00027073561796,0.00026257763966,0.000116988405352
0.00033576079295,0.000202295865165,0.000372133945348,0.000270764372544,0.000196398672415,0.00036595723941,0.000480686110677,0.000215040985495,0.000327177724103,0.000272921141004,0.000264994392637,0.000119462813018,0.000334471958922,0.000201270129764,0.000371311587514,0.000270029500825,0.000195665081264,0.00036501075374,0.000479358335724,0.000213346123928,0.000325246684952,0.0002707328822,0.000262576766545,0.00011698747403
0.00033575904672,0.000202294468181,0.000372131500626,0.00027076745755,0.000196402630536,0.000365960702766,0.000480690185213,0.000215043022763,0.000327182147885,0.00027292597224,0.00026499357773,0.000119465723401,0.0003344710276,0.000201262562769,0.000371311238268,0.000270026706858,0.00019566618721,0.000365005951608,0.000479353446281,0.000213342762436,0.00032524697599,0.000270734220976,0.000262577494141,0.000116990791867
0.000335688731866,0.000202103081392,0.000371802510926,0.000270302320132,0.000195813627215,0.000365261133993,0.000479905080283,0.000214189087274,0.000326267356286,0.000271956290817,0.000263944908511,0.000118431198644,0.000333451462211,0.00020023205434,0.000370249181287,0.000269000214757,0.000194661639398,0.000364055216778,0.000478458445286,0.000212496277527,0.000324432417983,0.000269957497949,0.000261776556727,0.000116277165944
0.000335748685757,0.000202282477403,0.000372130336473,0.000270761345746,0.000196402048459,0.000365959247574,0.000480697170133,0.000215044885408,0.000327192799887,0.000272925506579,0.000264999165665,0.000119459087728,0.000334468699293,0.000201260001631,0.000371305301087,0.000270028336672,0.000195665663341,0.000365005224012,0.000479344656924,0.000213338571484,0.00032524598646,0.000270731543424,0.000262567889877,0.000116985494969
0.000335759279551,0.000202295865165,0.000372139067622,0.000270767050097,0.000196411827346,0.000365960237104,0.000480690359836,0.000215039239265,0.000327175221173,0.00027292696177,0.000264996109763,0.000119465898024,0.000334471609676,0.000201268150704,0.000371310772607,0.00027002664865,0.000195666536456,0.000365008309018,0.000479356240248,0.000213346618693,0.000325243425323,0.000270738935797,0.000262574554654,0.000116992596304
0.000335749966325,0.000202292372705,0.000372128357412,0.000270766991889,0.000196410430362,0.000365974963643,0.000480704678921,0.000215050036786,0.000327190937242,0.000272939825663,0.000265007780399,0.000119473232189,0.000334486278007,0.00020127746393,0.000371322530555,0.000270042539341,0.000195671484107,0.000365020387108,0.000479370908579,0.000213348888792,0.00032526339055,0.000270748831099,0.000262588524492,0.000117000046885
0.000335759512382,0.000202291441383,0.000372131617041,0.000270766351605,0.000196400884306,0.00036596346763,0.000480693968711,0.000215046107769,0.000327184243361,0.000272923178272,0.000264997477643,0.000119460193673,0.000334469863446,0.000201266637305,0.000371314730728,0.00027002938441,0.000195660773898,0.000365010229871,0.000479354086565,0.000213346036617,0.000325248605805,0.000270744174486,0.000262578891125,0.000116997718578
0.000335738091962,0.000202281429665,0.000372118345695,0.000270744931186,0.000196382665308,0.000365941494238,0.000480673712445,0.000215018662857,0.000327165267663,0.000272895704256,0.000264968723059,0.000119439820992,0.000334444601322,0.000201246381039,0.000371281901607,0.0002700057521,0.00019564552349,0.000364980922313,0.000479348440422,0.000213322622585,0.00032523428672,0.000270726071903,0.000262552348431,0.000116984796477
