Year,Month,State,Temp,Count,price,Megawatthours
2007,1,AK,0.555260361318,0.00198486409137,0.260951780649,0.004788802731020001
2007,1,AL,0.774176408077,0.0925809984862,0.0740624015128,0.16851917129000002
2007,1,AR,0.738044633369,0.052904067675400006,0.068389536716,0.08224197950249999
2007,1,AZ,0.733262486716,0.150987904264,0.09076583674760001,0.13039372033500002
2007,1,CA,0.7465462274179999,0.886260599888,0.245193822881,0.520498795976
2007,1,CO,0.629117959617,0.108542339234,0.0983296564765,0.09612071537419999
2007,1,CT,0.6923485653560001,0.08498891733549999,0.388591238575,0.057401363833800005
2007,1,DC,0.733793836344,5.4397371518999986e-05,0.195083517176,0.013488185849899999
2007,1,DE,0.7391073326250001,0.010722873870700003,0.197289631264,0.0138736077759
2007,1,FL,0.8517534537729999,0.468136291654,0.174283012922,0.424969728659
2007,1,GA,0.7874601487780001,0.158589648948,0.07910494799869999,0.257924789047
2007,1,HI,0.8815090329440001,0.0146199015664,0.453829183738,0.0111637686136
2007,1,IA,0.640807651435,0.0558057514661,0.058304443744099994,0.0798901964468
2007,1,ID,0.636025504782,0.029041348722,0.00346675070911,0.0409382354414
2007,1,IL,0.687035069075,0.306328878189,0.114717932556,0.284585687005
2007,1,IN,0.697130712009,0.132023636618,0.04317680428619999,0.21055817405299998
2007,1,KS,0.66950053135,0.0547541542793,0.052001260636599995,0.0689070374488
2007,1,KY,0.7279489904359999,0.0766320731382,0.0242672549638,0.181289303919
2007,1,LA,0.78958554729,0.08597126986819999,0.107784431138,0.14164749421800002
2007,1,MA,0.684909670563,0.156320894574,0.358651118815,0.10587883460000001
2007,1,MD,0.7306057385760001,0.123140353858,0.174283012922,0.12444788500800001
2007,1,ME,0.617959617428,0.0346317345946,0.306334699023,0.015660485554
2007,1,MI,0.654091392136,0.26201665135499996,0.11786952410999998,0.20879981232099998
2007,1,MN,0.603081827843,0.100315792741,0.0731169240466,0.127729243254
2007,1,MO,0.6944739638680001,0.121167265198,0.0343523479357,0.164202297147
2007,1,MS,0.7715196599359999,0.0405366012714,0.0920264733691,0.08081838177910002
2007,1,MT,0.641870350691,0.013283774128000001,0.0715411282698,0.0257771401473
2007,1,NC,0.7608926673749999,0.20404710044399998,0.0901355184368,0.252254552922
2007,1,ND,0.598831030818,0.00544492090142,0.03781909864480001,0.0173762888834
2007,1,NE,0.640807651435,0.0283866603566,0.031515915537299995,0.048685805646599994
2007,1,NH,0.640276301807,0.028277353638299998,0.306334699023,0.013944083148
2007,1,NJ,0.721041445271,0.226395716559,0.20863536085700002,0.148931043647
2007,1,NM,0.6896918172159999,0.031912313997,0.07374724235739999,0.0349572702619
